Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,label
82.217,82.267,82.128,82.145,7770.3501,82.222,82.272,82.131,82.149,7875.9302,False
92.883,92.93,92.801,92.837,6645.8301,92.899,92.943,92.813,92.851,7134.27,False
82.373,82.423,82.353,82.37,3133.21,82.394,82.442,82.373,82.393,3019.28,False
86.588,86.703,86.578,86.64,9859.5195,86.6,86.71,86.59,86.653,10228.04,False
90.006,90.068,89.981,90.0,2888.8701,90.019,90.077,89.99,90.007,2890.3101,True
85.783,85.81,85.727,85.784,4722.9302,85.791,85.817,85.734,85.792,5243.9399,True
75.44,75.492,75.361,75.398,5443.3999,75.456,75.506,75.374,75.415,5327.9102,True
95.518,95.718,95.511,95.716,3305.96,95.526,95.724,95.521,95.72,3096.49,True
99.862,99.971,99.775,99.775,10893.0498,99.878,99.986,99.792,99.792,10717.9199,False
87.783,87.816,87.743,87.758,4006.1201,87.8,87.824,87.758,87.767,3834.01,True
84.753,84.798,84.603,84.647,7174.23,84.766,84.811,84.616,84.658,7167.1899,False
85.522,85.74,85.12,85.263,11913.6201,85.54,85.754,85.137,85.281,11647.2002,True
82.22,82.309,82.177,82.239,6211.6401,82.225,82.315,82.18,82.245,6088.9502,False
93.81,93.858,93.734,93.787,5279.7598,93.82,93.87,93.744,93.796,5319.8599,False
82.306,82.4,82.146,82.204,12081.8496,82.313,82.405,82.15,82.21,11207.4805,True
84.463,84.642,84.415,84.579,5939.9902,84.475,84.654,84.425,84.59,5778.98,True
91.868,91.944,91.845,91.894,3525.9299,91.883,91.956,91.858,91.908,3827.53,True
83.304,83.326,83.036,83.275,10807.8496,83.323,83.342,83.047,83.292,11294.75,False
84.129,84.446,84.114,84.426,9142.54,84.137,84.453,84.122,84.434,7973.8301,True
81.274,81.402,81.273,81.311,6080.8999,81.29,81.418,81.29,81.33,5529.5801,False
79.824,79.87,79.785,79.823,1599.91,79.88,79.914,79.829,79.841,1772.11,False
92.041,92.072,91.974,91.982,4767.1001,92.053,92.082,91.98,91.99,5161.7202,True
87.01,87.261,87.004,87.258,6835.3901,87.016,87.271,87.013,87.265,6985.6602,True
79.168,79.221,79.009,79.024,5016.3301,79.175,79.232,79.021,79.036,5324.6699,True
78.902,79.064,78.878,79.023,30610.1699,78.914,79.072,78.891,79.036,32468.0996,False
103.938,104.063,103.91,104.006,4737.5698,103.959,104.083,103.933,104.028,4843.98,False
84.437,84.513,84.413,84.475,3660.79,84.444,84.52,84.42,84.482,3791.74,True
87.409,87.472,87.408,87.464,695.5,87.469,87.497,87.463,87.493,494.82,True
96.867,97.129,96.839,96.872,8123.6001,96.881,97.142,96.855,96.891,8592.9199,True
82.333,82.391,82.265,82.289,4999.4199,82.339,82.398,82.273,82.299,4623.52,False
93.937,93.95,93.812,93.812,2820.23,93.949,93.96,93.819,93.819,1969.63,False
87.105,87.223,87.077,87.103,6420.1201,87.11,87.229,87.082,87.109,6452.8101,False
83.29,83.4,83.183,83.314,11736.6699,83.302,83.413,83.196,83.328,11978.7598,True
82.428,82.488,82.376,82.429,5648.4102,82.442,82.499,82.392,82.447,5640.48,False
80.411,80.415,80.124,80.228,12058.4902,80.425,80.429,80.136,80.243,12439.1904,False
84.666,84.891,84.638,84.839,5925.2998,84.67,84.905,84.65,84.847,5820.0898,True
81.572,81.807,81.567,81.73,6354.1699,81.583,81.811,81.577,81.737,5551.25,True
82.17,82.17,82.021,82.071,3497.8701,82.23,82.237,82.061,82.094,3670.71,False
86.238,86.307,86.222,86.281,2205.8101,86.247,86.315,86.229,86.288,2157.99,True
89.733,90.009,89.733,90.008,5435.8701,89.76,90.031,89.752,90.03,5540.5698,True
86.156,86.337,86.124,86.329,6503.7598,86.167,86.343,86.138,86.34,7155.8101,True
86.29,86.431,86.197,86.241,6914.0698,86.302,86.444,86.205,86.258,6994.7798,False
89.923,90.015,89.429,89.449,10176.79,89.933,90.028,89.439,89.461,10323.0,False
96.227,96.327,96.105,96.225,3840.05,96.242,96.341,96.119,96.238,4130.2402,True
82.484,82.585,82.456,82.521,5112.6602,82.49,82.591,82.462,82.528,5337.7998,False
79.978,80.161,79.932,80.158,4639.1001,79.996,80.179,79.951,80.177,4566.4902,True
95.698,95.714,95.658,95.674,2744.8799,95.712,95.723,95.67,95.688,2545.1001,False
87.9,87.956,87.887,87.903,3525.71,87.909,87.965,87.895,87.913,3598.1201,True
82.242,82.322,82.231,82.299,3094.8601,82.249,82.327,82.235,82.305,2892.95,True
78.441,78.548,78.39,78.46,10142.4004,78.451,78.558,78.4,78.471,10421.2998,True
85.023,85.142,84.997,85.043,7505.2402,85.036,85.154,85.008,85.051,7614.3398,True
78.876,79.096,78.722,79.053,15358.0,78.889,79.107,78.735,79.069,14673.5195,True
90.706,91.158,90.596,91.029,14011.3398,90.728,91.18,90.616,91.05,14434.5898,True
86.218,86.248,86.117,86.121,3036.03,86.225,86.255,86.123,86.127,3243.77,False
84.788,84.833,84.647,84.665,6728.54,84.799,84.848,84.659,84.681,6723.4902,False
82.444,82.516,82.387,82.46,8291.4199,82.452,82.522,82.392,82.468,8320.7197,True
98.794,98.892,98.787,98.84,6889.9102,98.811,98.908,98.803,98.858,6866.5498,True
95.666,95.81,95.55,95.69,8624.9297,95.68,95.825,95.57,95.703,8812.6504,False
88.618,88.772,88.615,88.716,7720.1299,88.632,88.781,88.631,88.729,7868.0898,False
93.495,93.508,93.331,93.381,5078.71,93.507,93.52,93.339,93.396,4883.1499,False
81.157,81.161,81.094,81.113,2648.6399,81.166,81.172,81.102,81.162,2726.6899,False
95.887,95.895,95.745,95.801,4234.6802,95.899,95.91,95.755,95.816,4187.7002,False
99.939,100.017,99.908,99.924,5977.0601,99.954,100.033,99.922,100.001,5823.4702,True
84.022,84.096,83.977,84.085,3884.5801,84.03,84.102,83.983,84.092,4030.27,True
81.762,81.855,81.741,81.741,7017.0298,81.768,81.86,81.746,81.746,5890.79,True
96.732,96.732,96.594,96.674,8282.9102,96.75,96.75,96.61,96.692,8538.2305,True
82.249,82.374,82.233,82.257,6149.8599,82.255,82.381,82.237,82.261,6037.7798,False
85.538,85.669,85.364,85.649,8393.25,85.55,85.681,85.375,85.661,8370.0596,False
80.019,80.086,79.758,79.788,11468.8398,80.026,80.092,79.763,79.793,11294.96,False
84.422,84.442,84.11,84.268,12016.8203,84.436,84.455,84.126,84.284,12368.8301,False
81.623,81.664,81.614,81.636,1341.34,81.63,81.67,81.618,81.641,1391.72,True
83.318,83.353,83.25,83.266,3732.76,83.326,83.363,83.258,83.274,3754.1201,True
78.089,78.169,78.044,78.061,17632.3398,78.097,78.18,78.054,78.071,17462.5703,False
83.158,83.299,83.002,83.251,12437.0596,83.171,83.311,83.007,83.261,11734.5303,False
94.435,94.438,94.359,94.374,3951.77,94.443,94.446,94.366,94.383,3719.3,True
89.666,89.971,89.65,89.957,7934.2798,89.68,89.983,89.666,89.972,7983.3101,True
81.41,81.5,81.352,81.37,6689.8101,81.416,81.505,81.357,81.376,6335.6099,False
93.076,93.098,93.011,93.046,2362.1101,93.087,93.111,93.024,93.058,2534.48,False
88.276,88.356,88.225,88.247,3831.75,88.293,88.37,88.238,88.265,4188.8701,False
80.443,80.577,80.437,80.514,6352.73,80.452,80.588,80.447,80.527,5965.6201,True
76.7,76.763,76.659,76.712,2660.1499,76.769,76.85,76.697,76.728,2736.4299,False
86.785,86.797,86.674,86.678,5298.23,86.827,86.833,86.692,86.698,5308.6201,False
81.846,82.152,81.805,82.122,5615.8398,81.854,82.156,81.811,82.129,4883.02,True
97.47,97.47,97.47,97.47,0.0,97.575,97.575,97.575,97.575,0.0,False
80.588,80.825,80.516,80.776,5907.1299,80.605,80.909,80.53,80.906,5867.6802,True
85.515,85.597,85.489,85.558,2154.3101,85.541,85.614,85.515,85.576,2182.29,True
93.426,93.52,93.401,93.457,4003.3301,93.454,93.537,93.414,93.468,3471.25,True
88.549,88.568,88.389,88.394,4256.0498,88.567,88.585,88.404,88.408,4517.3901,False
85.816,85.856,85.756,85.772,3293.46,85.842,85.867,85.769,85.783,3042.8,False
97.47,97.47,97.47,97.47,0.0,97.575,97.575,97.575,97.575,0.0,False
80.921,80.986,80.878,80.958,7173.3599,80.937,80.998,80.89,80.972,7799.23,True
83.704,83.747,83.604,83.652,5332.7002,83.709,83.753,83.607,83.657,5040.71,False
84.661,84.676,84.593,84.608,3429.5801,84.671,84.686,84.602,84.635,3123.3701,False
85.75,85.847,85.516,85.767,9107.5996,85.767,85.858,85.534,85.785,8906.3896,True
83.052,83.11,83.003,83.094,6921.02,83.059,83.117,83.01,83.101,7012.3901,True
94.129,94.172,93.981,94.004,4287.77,94.137,94.179,93.988,94.014,4265.25,False
97.089,97.231,97.013,97.129,8850.1904,97.101,97.242,97.026,97.14,10117.2803,True
78.691,78.694,78.578,78.588,568.82,78.716,78.727,78.613,78.627,573.68,False
86.02,86.107,85.92,86.0,3843.6799,86.035,86.123,85.935,86.015,4036.6299,False
87.494,87.571,87.409,87.551,5748.3398,87.559,87.588,87.44,87.568,4524.6899,False
78.036,78.061,77.928,77.977,14011.5898,78.047,78.074,77.937,77.985,14919.0801,False
81.59,81.637,81.511,81.559,6162.0498,81.606,81.652,81.525,81.576,5831.6299,True
79.238,79.32,79.216,79.296,3997.6101,79.254,79.334,79.232,79.31,4168.52,False
80.167,80.214,80.063,80.159,5947.8901,80.183,80.227,80.074,80.172,5860.0898,False
82.813,82.815,82.681,82.749,4214.4502,82.829,82.83,82.697,82.764,4263.79,True
79.62,79.679,79.404,79.639,6458.73,79.635,79.69,79.416,79.654,6289.4502,True
82.386,82.456,82.303,82.319,7726.1099,82.393,82.462,82.308,82.324,7671.96,False
91.936,92.03,91.85,92.019,5472.7202,91.95,92.043,91.865,92.031,5849.23,True
91.737,91.808,91.693,91.779,6193.2798,91.748,91.823,91.706,91.794,5935.8901,True
82.933,82.983,82.803,82.816,8464.2803,82.939,82.987,82.808,82.82,7691.6699,False
87.289,87.305,87.236,87.263,4263.2998,87.294,87.312,87.24,87.265,4400.1001,False
90.078,90.357,90.067,90.261,8109.0601,90.09,90.367,90.076,90.27,7338.8101,True
87.739,87.849,87.73,87.751,3429.99,87.751,87.86,87.741,87.764,3234.04,False
93.633,93.643,93.523,93.628,3066.48,93.644,93.653,93.534,93.638,3306.0901,True
84.702,84.723,84.541,84.699,13304.0596,84.709,84.733,84.551,84.704,13626.25,True
82.949,82.979,82.9,82.903,2930.3301,82.97,82.997,82.915,82.922,2976.01,True
85.038,85.112,85.02,85.047,2346.46,85.097,85.124,85.046,85.069,2451.6299,True
91.556,91.686,90.964,91.013,13314.3496,91.571,91.706,90.983,91.031,14424.9805,False
81.443,81.53,81.349,81.413,7375.5601,81.457,81.542,81.362,81.424,8241.3496,False
95.092,95.096,94.98,95.029,4151.6299,95.103,95.106,94.991,95.041,4537.6201,True
85.409,85.462,85.349,85.353,4858.7402,85.423,85.471,85.359,85.364,4652.5,False
88.085,88.191,88.076,88.085,3221.1599,88.108,88.213,88.09,88.101,3043.8101,False
83.349,83.399,83.328,83.377,5735.6499,83.354,83.407,83.335,83.384,5269.54,True
89.97,90.353,89.909,90.351,6770.0298,89.987,90.408,89.923,90.392,10144.6904,False
78.8,78.905,78.73,78.898,4048.1799,78.827,78.927,78.752,78.921,3867.47,True
93.129,93.203,93.121,93.146,3066.1799,93.143,93.212,93.132,93.16,2933.72,False
81.822,81.951,81.817,81.909,4479.5298,81.827,81.956,81.823,81.915,4476.77,False
82.217,82.272,82.113,82.2,8628.0098,82.22,82.278,82.118,82.21,8882.0703,False
78.362,78.363,78.082,78.108,6727.8599,78.386,78.386,78.1,78.126,6821.48,False
102.493,102.609,102.464,102.555,6454.0801,102.513,102.626,102.483,102.574,6126.3701,False
77.969,78.138,77.962,78.034,8700.1699,77.977,78.144,77.967,78.042,8017.23,False
77.825,77.916,77.807,77.884,9894.8701,77.841,77.929,77.824,77.901,9430.7197,True
89.998,90.098,89.729,89.729,15419.4404,90.015,90.112,89.745,89.745,15625.6797,False
95.108,95.13,94.861,94.891,3826.3,95.116,95.139,94.873,94.899,4515.1499,False
80.338,80.525,80.338,80.518,6193.0498,80.342,80.53,80.342,80.524,5898.8901,False
84.563,84.73,84.357,84.407,12098.9297,84.579,84.746,84.372,84.421,11950.2402,True
86.756,86.982,86.591,86.929,11812.6104,86.769,86.995,86.604,86.943,12429.04,False
92.715,92.819,92.659,92.728,5254.6602,92.732,92.832,92.672,92.744,4576.3701,True
94.386,94.388,94.167,94.229,8330.0898,94.401,94.402,94.18,94.243,8786.4902,False
80.341,80.467,80.216,80.281,9835.5801,80.354,80.481,80.23,80.291,9914.4805,False
81.553,81.553,81.262,81.366,13991.79,81.562,81.564,81.271,81.377,14982.9199,False
92.167,92.401,92.159,92.371,8856.54,92.173,92.413,92.173,92.382,9105.4697,True
86.275,86.281,86.11,86.164,8709.7998,86.286,86.291,86.121,86.171,8485.3398,True
95.845,95.845,95.774,95.789,4376.6802,95.852,95.853,95.783,95.798,4017.8101,True
87.708,87.759,87.659,87.718,3697.54,87.727,87.776,87.677,87.735,3636.1001,True
91.551,91.746,91.544,91.734,5929.3799,91.564,91.758,91.556,91.745,6078.46,True
78.851,79.056,78.803,79.022,8509.7598,78.863,79.068,78.816,79.035,8497.8301,True
82.563,82.581,82.431,82.523,4772.3301,82.568,82.587,82.439,82.533,4862.9102,False
94.817,94.927,94.805,94.852,6335.6001,94.828,94.942,94.815,94.91,6639.98,True
105.284,105.311,105.169,105.178,6652.3701,105.302,105.327,105.186,105.196,6801.21,True
88.139,88.231,88.135,88.217,4517.5098,88.147,88.237,88.143,88.225,4260.4502,True
86.292,86.324,86.181,86.271,3382.99,86.347,86.347,86.2,86.299,3528.2,False
82.973,83.09,82.957,83.034,6438.2202,82.985,83.095,82.964,83.043,6846.3198,False
95.262,95.304,95.229,95.279,2212.79,95.275,95.317,95.245,95.294,2558.45,False
78.044,78.157,78.005,78.12,7953.5698,78.054,78.175,78.02,78.136,8895.7197,True
95.77,95.831,95.741,95.776,5876.2002,95.78,95.841,95.75,95.785,5616.9302,True
92.903,92.975,92.839,92.969,4583.1899,92.913,92.983,92.851,92.981,4813.0898,True
81.659,81.726,81.61,81.651,4833.4102,81.664,81.73,81.615,81.654,4447.9399,True
84.167,84.348,84.094,84.295,5637.6099,84.181,84.359,84.105,84.302,5711.1099,True
87.251,87.284,87.113,87.169,7796.8398,87.269,87.297,87.13,87.186,8493.8203,False
84.705,84.757,84.503,84.638,9152.96,84.715,84.768,84.517,84.648,9178.0098,True
85.214,85.472,85.186,85.433,9080.4502,85.226,85.482,85.198,85.444,9321.5703,False
91.542,91.629,91.378,91.518,10529.9697,91.555,91.64,91.388,91.527,10179.8496,True
92.883,92.984,92.821,92.882,9276.6396,92.892,92.994,92.831,92.894,9814.0596,False
91.663,91.752,91.579,91.64,1182.71,91.76,91.8,91.638,91.674,1308.58,False
84.039,84.139,84.025,84.07,5005.1602,84.046,84.15,84.033,84.082,5016.3999,False
84.319,84.416,84.199,84.259,5374.7402,84.337,84.428,84.215,84.271,5451.5098,False
102.204,102.255,102.137,102.234,5048.6499,102.217,102.267,102.147,102.246,5246.75,False
100.89,100.974,100.823,100.948,4363.4502,100.909,100.994,100.84,100.968,4288.02,False
93.146,93.192,93.088,93.144,3024.49,93.16,93.206,93.102,93.16,3024.0,False
79.189,79.258,79.17,79.235,5121.9399,79.198,79.269,79.182,79.248,5751.04,True
88.487,88.568,88.449,88.551,5361.9902,88.501,88.58,88.465,88.57,5151.2002,True
81.481,81.501,81.434,81.468,2465.0701,81.495,81.516,81.447,81.485,2627.24,False
80.235,80.298,80.099,80.179,11028.9297,80.249,80.312,80.112,80.189,10410.1904,False
87.129,87.262,87.033,87.116,13570.2305,87.14,87.266,87.038,87.12,13689.8301,False
94.69,94.784,94.541,94.671,8950.5898,94.706,94.799,94.559,94.686,8938.6797,False
95.33,95.446,95.288,95.416,6514.8198,95.336,95.457,95.302,95.428,7226.1699,False
93.558,93.657,93.453,93.575,7361.6001,93.571,93.669,93.47,93.587,7056.0,True
82.46,82.565,82.437,82.542,3970.55,82.477,82.582,82.457,82.565,3779.8201,True
94.709,94.786,94.391,94.548,12960.5098,94.724,94.802,94.403,94.566,18350.4609,False
88.62,88.739,88.589,88.727,3800.0801,88.632,88.752,88.603,88.744,4230.5801,True
101.436,101.642,101.373,101.387,11197.0098,101.452,101.658,101.388,101.407,10880.0303,False
92.009,92.019,91.842,91.872,9386.4805,92.021,92.031,91.854,91.885,9581.1104,False
79.323,79.388,79.205,79.334,6856.52,79.333,79.399,79.217,79.343,6639.0498,True
101.873,101.994,101.764,101.974,6858.1899,101.89,102.009,101.783,101.995,7019.1699,True
95.485,95.61,95.324,95.401,7960.77,95.494,95.625,95.342,95.417,7768.8398,False
78.469,78.566,78.192,78.301,21067.4395,78.478,78.571,78.2,78.311,20146.6602,False
83.164,83.165,83.104,83.123,1639.99,83.174,83.175,83.11,83.13,1439.23,True
93.164,93.31,93.112,93.193,4474.9199,93.178,93.322,93.125,93.198,5377.1401,False
86.345,86.459,86.343,86.456,3191.73,86.358,86.473,86.357,86.467,3166.1101,True
82.307,82.357,82.254,82.299,5166.5898,82.311,82.362,82.26,82.304,5551.6001,False
87.276,87.289,86.934,86.961,7035.7798,87.286,87.3,86.943,86.97,7163.2202,False
93.018,93.084,93.005,93.036,3585.9299,93.03,93.097,93.019,93.049,3653.01,True
78.841,78.881,78.77,78.867,8783.8496,78.848,78.889,78.78,78.877,8517.5703,True
92.028,92.079,91.967,92.006,4795.75,92.037,92.09,91.979,92.018,4569.4399,False
84.322,84.369,84.197,84.207,6673.9399,84.331,84.379,84.206,84.215,6357.73,False
89.925,90.347,89.924,90.22,13918.6504,89.944,90.362,89.942,90.234,13294.9902,True
82.734,82.78,82.662,82.676,4171.5498,82.739,82.785,82.667,82.68,4511.7402,True
97.828,97.872,97.785,97.848,2048.95,97.842,97.881,97.795,97.855,3161.3999,True
95.806,95.864,95.788,95.844,5678.6099,95.819,95.918,95.802,95.918,5107.3799,True
79.074,79.074,78.908,79.007,7052.4399,79.079,79.079,78.913,79.012,6795.7002,False
84.535,84.583,84.287,84.36,10258.3496,84.548,84.593,84.298,84.373,9966.0703,False
85.387,85.448,85.321,85.385,9363.8896,85.396,85.458,85.331,85.393,8742.3096,True
95.44,95.482,95.422,95.44,3868.47,95.448,95.489,95.432,95.447,4857.4502,True
78.728,78.756,78.626,78.68,12336.6699,78.737,78.763,78.636,78.687,12052.3398,False
79.415,79.643,79.339,79.579,9690.6602,79.422,79.656,79.345,79.591,10582.1299,False
95.272,95.275,95.11,95.189,3924.8701,95.291,95.291,95.129,95.222,4146.9102,True
97.865,97.971,97.863,97.913,2808.49,97.877,97.983,97.877,97.919,4267.6001,False
82.943,82.999,82.856,82.948,4550.96,82.961,83.014,82.874,82.967,4385.2598,True
95.331,95.417,95.271,95.299,4720.23,95.342,95.429,95.281,95.311,5176.96,False
88.419,88.424,88.144,88.185,9522.75,88.425,88.431,88.152,88.192,8373.2598,False
88.219,88.247,88.167,88.227,4757.27,88.227,88.252,88.173,88.234,6450.7598,True
82.186,82.219,82.006,82.038,7982.98,82.19,82.224,82.012,82.044,7086.79,False
78.063,78.122,78.033,78.092,17582.3906,78.073,78.129,78.045,78.101,18070.6309,False
85.097,85.225,85.077,85.174,4476.5898,85.107,85.232,85.083,85.182,4024.3601,False
81.596,81.93,81.263,81.724,13305.4902,81.608,81.942,81.275,81.74,13709.6299,False
88.265,88.265,88.158,88.183,5532.4102,88.269,88.272,88.166,88.187,4867.1401,False
87.411,87.411,87.252,87.376,7088.3301,87.423,87.423,87.265,87.39,7336.7402,True
85.866,85.972,85.8,85.958,6689.6899,85.889,85.988,85.805,85.974,6701.04,True
82.312,82.332,82.251,82.274,6938.9702,82.316,82.337,82.256,82.279,6647.1699,False
84.945,85.042,84.683,84.731,6630.3101,84.955,85.053,84.694,84.74,6725.3398,False
85.385,85.431,85.186,85.196,10536.96,85.394,85.442,85.196,85.205,10048.2197,False
88.241,88.264,88.193,88.23,2320.78,88.245,88.29,88.203,88.289,2728.5,True
93.298,93.299,93.088,93.141,9621.7305,93.307,93.31,93.102,93.153,13917.8701,False
84.52,84.585,84.506,84.57,4093.5801,84.527,84.591,84.514,84.581,5461.75,False
81.976,82.027,81.951,82.013,5760.3101,81.98,82.033,81.954,82.02,5668.4902,True
76.636,76.776,76.507,76.752,20076.2598,76.648,76.786,76.515,76.763,18914.5898,True
81.172,81.185,81.037,81.06,7378.6401,81.178,81.191,81.043,81.066,7235.5698,False
92.742,92.833,92.719,92.751,2172.95,92.752,92.843,92.728,92.763,2071.0901,False
93.293,93.397,93.261,93.397,5039.7598,93.305,93.417,93.275,93.414,4466.9199,True
82.624,82.643,82.538,82.574,1654.1,82.647,82.704,82.552,82.598,1657.73,False
82.336,82.466,82.335,82.413,6474.3101,82.351,82.48,82.348,82.43,6182.77,False
77.199,77.242,77.134,77.152,10581.6104,77.205,77.25,77.143,77.16,10572.5098,True
88.561,88.63,88.546,88.598,4176.1099,88.57,88.634,88.551,88.602,4015.0,False
91.301,91.349,91.193,91.251,6926.8398,91.312,91.361,91.205,91.259,7397.8501,False
87.036,87.061,86.969,87.034,2332.3201,87.049,87.075,86.986,87.051,2381.96,True
86.489,86.644,86.457,86.635,4514.6001,86.498,86.657,86.465,86.646,4967.7002,True
95.049,95.119,95.048,95.095,2993.0701,95.06,95.129,95.059,95.106,2905.4299,True
78.599,78.799,78.563,78.769,29933.0703,78.605,78.809,78.573,78.78,28868.9004,True
93.232,93.258,92.821,92.9,12514.5303,93.244,93.267,92.83,92.91,13402.7305,False
79.43,79.468,79.316,79.324,7779.71,79.438,79.475,79.322,79.331,7396.4399,False
89.906,90.157,89.906,90.105,3118.1799,89.938,90.189,89.938,90.141,2958.27,True
95.193,95.242,95.013,95.153,5668.27,95.204,95.254,95.023,95.164,5571.52,False
96.826,96.856,96.766,96.778,2844.95,96.837,96.867,96.773,96.783,2717.76,False
91.256,91.263,91.075,91.079,6162.2002,91.265,91.274,91.087,91.092,5855.5098,True
82.757,82.858,82.616,82.621,13750.46,82.769,82.876,82.63,82.646,13659.9199,False
95.425,95.574,95.378,95.398,7801.4502,95.437,95.586,95.389,95.41,7995.2002,False
94.208,94.227,93.84,94.048,9496.1602,94.221,94.238,93.866,94.065,9025.8701,False
98.097,98.102,98.018,98.024,2719.9199,98.113,98.125,98.039,98.051,6966.9902,True
76.024,76.073,75.778,76.026,12302.7803,76.054,76.082,75.795,76.041,12251.0498,True
81.492,81.638,81.458,81.62,5828.6401,81.499,81.642,81.463,81.625,6568.8301,False
97.137,97.188,97.106,97.109,8425.46,97.147,97.2,97.114,97.117,5973.8999,False
95.831,95.846,95.791,95.841,3434.8601,95.841,95.855,95.801,95.852,3123.7,False
92.957,93.024,92.918,92.96,5558.0,92.969,93.037,92.931,92.974,5431.04,False
84.56,84.649,84.48,84.484,5337.4702,84.577,84.658,84.492,84.498,5300.0,False
98.421,98.445,98.201,98.246,4569.2798,98.46,98.482,98.236,98.278,4461.9199,False
86.323,86.427,86.303,86.427,5936.2402,86.332,86.438,86.312,86.438,5513.7798,True
77.546,77.549,77.405,77.474,12726.6797,77.556,77.558,77.414,77.484,11291.5996,False
81.707,81.787,81.694,81.782,1954.78,81.723,81.803,81.709,81.796,2227.8301,False
87.474,87.523,87.319,87.353,5359.1401,87.483,87.532,87.325,87.363,5270.8999,False
93.647,93.729,93.486,93.508,10646.6104,93.66,93.741,93.499,93.52,9979.3203,False
83.608,83.735,83.553,83.702,4051.52,83.618,83.743,83.561,83.711,4027.03,False
81.387,81.453,81.352,81.394,8713.6201,81.394,81.463,81.361,81.404,9661.4199,True
82.373,82.393,82.168,82.249,6844.7598,82.385,82.407,82.181,82.265,6969.7798,True
84.088,84.235,84.057,84.201,5956.79,84.096,84.242,84.066,84.211,5484.79,True
83.936,84.07,83.906,84.058,9086.4102,83.944,84.078,83.914,84.067,9384.4004,True
80.006,80.081,79.906,79.968,11295.3203,80.023,80.097,79.92,79.983,11047.9199,True
80.718,80.801,80.584,80.588,4213.23,80.727,80.807,80.618,80.657,3681.8799,False
79.688,79.745,79.562,79.574,6398.04,79.699,79.753,79.572,79.584,6915.71,False
97.243,97.613,97.21,97.578,11461.5498,97.255,97.623,97.236,97.593,10474.4102,False
87.671,87.823,87.654,87.709,7261.8198,87.685,87.835,87.667,87.722,6893.6201,False
