Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,label
0.86717,0.86976,0.85927,0.86256,103089.8803,0.86816,0.87027,0.8596,0.86314,136265.7487,False
0.95756,0.96074,0.95711,0.95967,83421.5701,0.95819,0.96089,0.95779,0.95993,83796.8005,True
0.98937,0.99055,0.98502,0.98522,120852.2482,0.99038,0.99124,0.98532,0.9856,120710.3907,True
0.84415,0.84515,0.84205,0.84469,64547.1896,0.84465,0.84533,0.84222,0.84499,72085.1505,True
0.843,0.84451,0.83772,0.83915,154031.3603,0.84328,0.84475,0.83799,0.83975,153032.5497,False
0.98168,0.98317,0.97786,0.98072,116405.9214,0.98223,0.98338,0.97816,0.98118,115414.061,False
0.85851,0.85961,0.85362,0.85504,73732.0196,0.85879,0.8598,0.85388,0.85634,90718.37,True
0.79597,0.7999,0.79327,0.79872,93262.6603,0.79653,0.80005,0.79345,0.79903,89086.5891,True
0.7441,0.7501,0.7375,0.73824,320288.8338,0.74495,0.7508,0.73785,0.73895,440831.9518,False
0.7466,0.75375,0.7466,0.74949,112307.3296,0.74805,0.75394,0.7477,0.75047,119868.83,True
0.76252,0.76661,0.7599,0.7602,124472.4395,0.76348,0.76684,0.76006,0.76095,125872.3012,True
0.79416,0.79814,0.79257,0.79696,70343.6703,0.79423,0.79838,0.79296,0.79734,71443.5508,True
0.96646,0.97614,0.96503,0.97139,152695.5693,0.96709,0.9763,0.96525,0.97185,148784.1498,False
0.73356,0.74083,0.7325,0.73964,113666.4902,0.73425,0.74105,0.73278,0.74024,126910.4094,True
0.7392,0.74318,0.7384,0.73845,80019.6405,0.7397,0.74335,0.73862,0.73905,83555.7699,False
0.7209,0.72816,0.7209,0.72568,90095.7397,0.72214,0.7284,0.72141,0.72673,87643.7206,True
0.7463,0.75106,0.7455,0.75006,82346.1699,0.7475,0.75131,0.7458,0.75082,87431.0592,True
0.95056,0.95372,0.94517,0.94855,163168.6313,0.95103,0.95391,0.9454,0.94922,163363.2105,False
0.71619,0.72231,0.70929,0.71984,105918.1111,0.71749,0.72266,0.70965,0.72026,103997.6097,True
0.98407,0.98622,0.97736,0.98301,147506.5392,0.98443,0.98647,0.97757,0.98377,147719.2102,True
0.86141,0.87036,0.86039,0.86407,93081.4503,0.86224,0.8705,0.86149,0.86429,97427.2198,False
0.82591,0.83112,0.82416,0.82489,104194.8501,0.8261,0.83127,0.82434,0.82516,106722.3201,False
0.7643,0.7679,0.75971,0.76001,186006.83,0.7655,0.76808,0.76046,0.76121,184890.3301,True
0.82905,0.83125,0.8263,0.82772,132390.3393,0.83013,0.83152,0.82652,0.8283,139324.3585,True
0.80367,0.80697,0.79404,0.80034,234682.1004,0.80416,0.80725,0.79428,0.80097,230290.2093,False
0.81468,0.81967,0.81168,0.81869,80467.121,0.81509,0.81983,0.81181,0.81889,81601.5802,True
1.01405,1.01973,1.01342,1.01613,113705.7335,1.01432,1.01997,1.01404,1.01644,109129.7521,False
0.75405,0.75799,0.74909,0.7518,156082.2294,0.7546,0.75824,0.74929,0.75225,167471.6093,False
0.73659,0.73761,0.73338,0.7338,88494.6502,0.7371,0.7378,0.73357,0.73439,87224.3199,False
0.7096,0.7146,0.70779,0.7106,95888.6796,0.71055,0.71478,0.7081,0.71125,99277.5898,False
0.73184,0.73226,0.7245,0.7271,104170.79,0.73251,0.7326,0.72467,0.72795,111177.7899,False
0.74624,0.74945,0.7438,0.749,126801.2997,0.74686,0.74969,0.74397,0.74955,137576.1605,True
0.70959,0.71585,0.70751,0.70948,105501.2997,0.71071,0.71615,0.70772,0.7161,119161.6694,False
0.94141,0.94566,0.9396,0.94462,176758.1097,0.94179,0.94586,0.93986,0.94523,170394.609,True
0.82947,0.83592,0.82726,0.83557,80263.2795,0.82983,0.83606,0.82748,0.83584,87801.1805,True
0.83581,0.83901,0.83111,0.83625,134603.0205,0.83625,0.83928,0.83135,0.83735,133666.7087,False
0.76115,0.76236,0.75154,0.75462,118051.3688,0.7619,0.76269,0.75178,0.75504,136362.18,False
0.79825,0.80297,0.79809,0.80162,58662.2401,0.79896,0.80309,0.79868,0.80203,60943.2996,True
0.76714,0.7677,0.7635,0.765,108157.0495,0.76776,0.76809,0.7637,0.76575,112024.0406,True
0.89269,0.8965,0.87746,0.87876,157718.7604,0.89299,0.89679,0.8785,0.87959,155841.3188,False
0.98356,0.98783,0.98122,0.98347,154674.8289,0.98419,0.98804,0.98149,0.98361,153629.0998,True
0.76319,0.76618,0.76023,0.7647,152436.1204,0.76434,0.76635,0.7604,0.76583,156769.0706,True
0.95102,0.95782,0.94655,0.95666,127221.5193,0.95148,0.95804,0.94738,0.95703,125773.9502,True
0.82526,0.82986,0.82481,0.82878,77554.0293,0.82567,0.82999,0.82498,0.82913,79565.7207,False
0.75133,0.75886,0.747,0.7572,113441.4301,0.75176,0.75911,0.74719,0.758,112852.4695,True
0.69317,0.70251,0.68345,0.70009,139541.2185,0.69434,0.70275,0.68518,0.70096,151402.2089,True
0.75685,0.75956,0.75028,0.75105,152336.291,0.75725,0.7598,0.75051,0.7519,162628.7596,False
0.95481,0.95671,0.94457,0.94594,126454.2994,0.95519,0.95698,0.94485,0.94667,126301.4595,False
0.73618,0.7397,0.72959,0.73429,122770.0394,0.73682,0.74001,0.72994,0.73683,129671.4717,False
0.7675,0.76908,0.761,0.7628,81618.0009,0.76825,0.76924,0.76117,0.76365,81877.6901,False
0.72865,0.73193,0.72795,0.72964,115616.0288,0.72995,0.7322,0.72817,0.73025,116036.4791,False
0.93594,0.94024,0.93496,0.93501,220311.7574,0.93629,0.94047,0.93532,0.93544,216485.281,False
0.73318,0.73997,0.73318,0.73985,81751.3993,0.74023,0.74096,0.73348,0.74095,82821.1011,True
0.70414,0.70892,0.69906,0.70262,149533.7207,0.70521,0.70916,0.69929,0.70341,159714.5494,True
0.95081,0.95284,0.94598,0.94644,165758.0403,0.95129,0.95301,0.94624,0.94682,159514.0305,False
0.69516,0.69941,0.69305,0.69844,97029.31,0.69601,0.69968,0.69329,0.69968,100133.5701,True
0.7407,0.74701,0.73753,0.7433,109487.8693,0.7414,0.74725,0.73778,0.74395,109037.1494,True
0.96282,0.9641,0.95795,0.96207,53105.3599,0.96448,0.96475,0.95817,0.96241,54061.4405,False
0.73315,0.73764,0.73275,0.736,130377.8805,0.7336,0.73782,0.73309,0.7369,134465.7011,False
0.95073,0.96478,0.94842,0.96401,118639.9298,0.95265,0.96502,0.95004,0.96444,111188.3106,True
0.72007,0.7298,0.71982,0.72904,83186.2506,0.72101,0.73055,0.72007,0.7301,83489.7502,True
0.75209,0.75245,0.73942,0.74183,79804.4395,0.7524,0.75336,0.73962,0.74255,91564.76,False
0.84182,0.84434,0.82976,0.83201,133439.43,0.84204,0.84464,0.83002,0.83245,141020.5302,False
0.70149,0.70228,0.69299,0.70108,104820.7892,0.70196,0.70251,0.69314,0.70168,105781.6204,True
0.85007,0.85565,0.84721,0.85309,126051.0413,0.85025,0.856,0.84743,0.85363,107919.0702,True
0.69049,0.69621,0.68943,0.69236,86447.8706,0.69141,0.69651,0.6897,0.6932,92377.0307,True
0.70729,0.71081,0.70668,0.7087,88529.5204,0.70785,0.71101,0.70716,0.7098,87681.1694,True
0.73824,0.7428,0.73543,0.73555,233463.1003,0.73894,0.74305,0.73571,0.73655,323802.1418,False
0.75799,0.76205,0.75536,0.75927,115439.5499,0.75921,0.76219,0.7567,0.76026,128392.1898,False
0.7343,0.73795,0.73405,0.73559,80651.9199,0.73492,0.73813,0.73452,0.73648,82475.8098,True
0.73237,0.73431,0.73,0.73136,64660.0401,0.73377,0.73456,0.73023,0.73235,64941.2592,True
0.76536,0.76793,0.7642,0.7661,70989.8911,0.76645,0.7681,0.76434,0.7669,72600.4704,False
0.9675,0.97076,0.96473,0.97043,96965.9902,0.96836,0.97113,0.96501,0.97094,97384.9093,True
0.81775,0.82101,0.8143,0.81881,181233.28,0.81835,0.82122,0.81457,0.81935,173393.619,True
0.70762,0.7227,0.70168,0.72178,76484.0797,0.7089,0.72376,0.70258,0.72295,82774.5896,False
0.7121,0.71359,0.69415,0.69592,134254.7106,0.71292,0.71395,0.69443,0.69684,151218.8797,False
0.8568,0.85912,0.85625,0.85795,62474.3201,0.85755,0.85929,0.85689,0.85831,64292.0293,False
0.78724,0.79315,0.78386,0.79181,140940.1207,0.7877,0.79336,0.78426,0.79252,160445.9696,True
0.7749,0.77625,0.76664,0.76685,117431.0797,0.7754,0.7765,0.76681,0.76745,127387.8196,False
0.98133,0.98311,0.97547,0.97706,79311.7631,0.98157,0.98363,0.97568,0.97752,75049.0068,False
0.97066,0.97489,0.96899,0.9717,100114.949,0.97106,0.97507,0.96974,0.97233,102077.7405,True
0.71269,0.71386,0.70849,0.7088,77161.6301,0.71331,0.71408,0.70882,0.70986,77122.61,False
0.76855,0.77143,0.76766,0.7708,77768.7897,0.769,0.7716,0.76783,0.77155,79100.2902,True
0.73768,0.7407,0.73435,0.7393,95533.6409,0.73835,0.74094,0.73455,0.74012,96032.9399,True
0.81535,0.81667,0.81213,0.81422,88235.5095,0.81553,0.81681,0.81247,0.81498,95725.6199,False
0.7481,0.75441,0.74784,0.75089,77570.4996,0.7488,0.7546,0.74837,0.75136,76808.1602,False
0.80883,0.8139,0.80839,0.81153,78959.779,0.80972,0.81421,0.80873,0.81277,70000.7301,False
0.83064,0.8402,0.83049,0.8399,132692.8399,0.8311,0.84046,0.83083,0.84023,130590.0604,False
0.97332,0.97794,0.97255,0.97759,99692.8092,0.97415,0.97816,0.97299,0.97783,100323.37,True
0.8391,0.844,0.838,0.8426,77799.6898,0.83941,0.84417,0.8382,0.8429,74918.9002,True
0.79692,0.80437,0.79321,0.80299,67611.87,0.79749,0.80457,0.79343,0.80343,65142.0193,False
0.79676,0.79861,0.79497,0.79615,90661.5597,0.79699,0.79877,0.79505,0.79645,92878.0502,True
0.76486,0.76876,0.76359,0.76675,86504.4402,0.7655,0.76894,0.76378,0.7675,87378.1402,False
0.95282,0.95857,0.95128,0.95531,192084.8292,0.95333,0.95883,0.95154,0.95577,188199.4905,True
0.70476,0.71467,0.7035,0.71039,148832.95,0.70546,0.71494,0.70377,0.71215,148027.66,False
0.86866,0.87104,0.86303,0.86907,158895.9012,0.86931,0.8713,0.86373,0.86963,158878.4198,False
0.7435,0.74625,0.73874,0.73915,81886.0303,0.74385,0.74646,0.73917,0.73995,87744.48,False
0.7493,0.75155,0.74585,0.7481,122440.191,0.74995,0.7518,0.74611,0.749,121714.9097,True
0.69946,0.70281,0.6984,0.70194,126326.3909,0.70071,0.70311,0.69859,0.70311,132368.4909,True
0.69914,0.69938,0.67959,0.68734,201433.101,0.69991,0.69994,0.67979,0.68811,216718.5396,False
0.74399,0.74771,0.74244,0.7466,226634.9088,0.74472,0.7479,0.74265,0.7473,241939.7683,True
0.74704,0.75108,0.74699,0.7493,89060.1506,0.74811,0.75128,0.74775,0.75033,96392.9693,True
0.83041,0.83425,0.82924,0.83225,77584.6696,0.83066,0.83475,0.8294,0.83253,80970.3,True
0.7402,0.75344,0.74005,0.74575,111441.8304,0.74133,0.75361,0.7407,0.7466,113139.4108,False
0.84641,0.85281,0.84488,0.85057,123834.7303,0.84695,0.853,0.8451,0.85138,121405.0997,True
0.84471,0.85763,0.84385,0.8555,88731.6503,0.84524,0.85784,0.84435,0.85633,72129.7401,False
0.74489,0.74807,0.74489,0.74587,73624.4601,0.74716,0.74825,0.74524,0.74617,71465.6904,False
0.82442,0.8323,0.82354,0.83106,119082.7225,0.82513,0.83253,0.82406,0.83149,120537.7191,True
0.73999,0.7414,0.73491,0.73523,109455.6804,0.74096,0.74161,0.7351,0.73638,113092.3696,False
0.73781,0.7407,0.73605,0.7398,186147.8694,0.73969,0.7409,0.73625,0.74035,199951.6597,True
0.74629,0.75151,0.74506,0.74968,109210.7798,0.74749,0.75171,0.74529,0.75098,108401.0114,True
0.97245,0.98192,0.97138,0.97883,106925.377,0.97253,0.98208,0.97193,0.97921,108932.5762,True
0.87227,0.8781,0.86124,0.86219,136982.0704,0.87286,0.87972,0.86162,0.8634,136802.6717,False
0.95136,0.95797,0.9489,0.95747,131233.0807,0.95174,0.95821,0.94993,0.95783,128631.5897,True
0.94887,0.95398,0.94682,0.94892,224439.2804,0.94973,0.95419,0.94721,0.94924,217045.3903,True
0.77475,0.78062,0.7735,0.77804,105040.5496,0.77515,0.78081,0.77375,0.77851,114822.6096,False
0.75909,0.7642,0.75854,0.76253,119704.0207,0.76039,0.76439,0.75924,0.76374,120761.4094,True
0.88332,0.88449,0.86481,0.87107,186514.631,0.88376,0.88507,0.86501,0.87235,185143.4694,True
0.6817,0.68799,0.67756,0.68279,118245.8797,0.68251,0.6882,0.6778,0.68337,124987.03,False
0.97926,0.9871,0.97898,0.98493,111888.1503,0.97964,0.98734,0.97959,0.98596,112099.5101,True
0.7477,0.75278,0.74564,0.75235,145642.4914,0.7485,0.75297,0.7458,0.75275,152690.4094,True
0.97842,0.97976,0.97354,0.97486,120612.2596,0.97888,0.98016,0.97378,0.97572,121853.8083,False
0.7485,0.74917,0.7449,0.74666,66525.2797,0.74895,0.74935,0.74505,0.74719,66222.7101,True
0.73669,0.738,0.72845,0.7315,89151.9394,0.73745,0.73868,0.72876,0.7328,103991.2788,False
0.97957,0.98484,0.97879,0.98171,101037.1699,0.97998,0.98497,0.97932,0.98249,100748.7998,True
0.80197,0.80522,0.79211,0.79471,96679.8798,0.80253,0.80553,0.79228,0.79491,109018.9405,False
0.73299,0.73683,0.7326,0.73657,78069.9301,0.73582,0.73713,0.73279,0.737,79079.9504,True
0.70734,0.7113,0.70609,0.70656,151978.1307,0.70778,0.71151,0.70638,0.70708,155307.5887,True
0.738,0.74276,0.73515,0.73607,91961.2098,0.7392,0.74301,0.73544,0.73682,102544.8299,True
0.7327,0.73573,0.73231,0.73335,66739.0395,0.73299,0.73591,0.73252,0.7343,74737.8306,True
0.83965,0.84163,0.83615,0.83876,130547.7702,0.84,0.84228,0.83641,0.84004,175414.1085,True
0.73255,0.73539,0.73167,0.73226,110960.92,0.73372,0.73563,0.73189,0.73402,112022.5504,False
0.7319,0.73769,0.7312,0.73727,89333.7107,0.73275,0.73844,0.73174,0.73814,90410.9395,True
0.94357,0.94618,0.93727,0.94448,114936.8806,0.94418,0.94644,0.93749,0.94527,113245.191,True
0.7214,0.7254,0.71945,0.72485,89896.3402,0.72215,0.72565,0.71967,0.7254,88592.4208,True
0.83405,0.83955,0.83379,0.83913,58426.6998,0.83465,0.83973,0.83395,0.83945,60076.9101,True
0.6902,0.69262,0.65267,0.66554,178295.4593,0.69125,0.69319,0.65477,0.66636,186391.55,False
0.82727,0.82827,0.82132,0.82382,114132.2793,0.82759,0.82855,0.82153,0.82413,115088.7718,True
0.82484,0.83017,0.82334,0.82967,78738.99,0.82535,0.83073,0.82353,0.83045,79859.5603,True
0.73995,0.7407,0.7344,0.73619,124198.5501,0.74059,0.74093,0.73462,0.73683,141584.481,False
0.79902,0.80142,0.79727,0.79857,51433.6001,0.79958,0.80163,0.79748,0.79875,52397.8302,False
0.69315,0.709,0.68863,0.70485,191253.7899,0.69433,0.70925,0.6888,0.70554,192215.5587,True
0.70653,0.70779,0.69664,0.70429,83561.3295,0.7072,0.70807,0.6969,0.70676,84261.3104,False
0.71716,0.72373,0.71444,0.716,107908.2604,0.71805,0.72434,0.71471,0.717,107817.3987,False
0.7519,0.7538,0.74709,0.7533,100573.3403,0.75235,0.75435,0.7473,0.75435,116557.1798,True
0.75994,0.76107,0.7579,0.75924,89974.7707,0.76061,0.76126,0.75808,0.76011,93163.9796,True
0.82481,0.82835,0.82459,0.82656,76053.4595,0.82519,0.82845,0.82478,0.82725,75271.3604,True
0.714,0.71793,0.71275,0.71335,143119.7598,0.71447,0.71811,0.71302,0.71462,136680.6906,True
0.73415,0.73967,0.73124,0.73684,118856.3305,0.73541,0.74,0.73146,0.73809,127816.0799,True
0.97318,0.98069,0.97109,0.97797,77251.3801,0.97407,0.98093,0.97124,0.97832,77830.0994,True
0.93962,0.94248,0.93567,0.94032,183608.8691,0.94018,0.9426,0.93593,0.94073,182588.7979,True
0.97651,0.97934,0.97104,0.97322,97952.0265,0.97684,0.97954,0.97124,0.97348,98493.6585,False
0.7289,0.73005,0.71589,0.72025,103153.6594,0.73001,0.73067,0.71614,0.7211,112126.04,False
0.7384,0.73959,0.73602,0.7376,119848.1203,0.73925,0.73983,0.73623,0.73889,121492.0511,True
0.73156,0.73714,0.73156,0.73455,126550.4502,0.73588,0.73734,0.73322,0.73565,132007.6698,True
0.70889,0.71014,0.70724,0.70865,70904.6011,0.70966,0.71079,0.70742,0.70956,70903.4996,True
0.73874,0.74286,0.73863,0.74123,81279.8903,0.73936,0.74305,0.73899,0.74239,88549.1707,True
0.7372,0.73755,0.7302,0.73195,100581.2693,0.73775,0.73782,0.73042,0.7328,105761.6299,True
0.71758,0.72762,0.71525,0.71815,118480.3906,0.7184,0.72793,0.71565,0.71864,112592.9493,False
0.97036,0.97614,0.96934,0.97266,97961.0202,0.97095,0.97633,0.96968,0.97312,99163.9303,True
0.80132,0.80957,0.80027,0.80685,78521.7494,0.80157,0.80972,0.80058,0.80704,80150.0799,False
0.73248,0.73552,0.73093,0.73389,95273.2811,0.73336,0.73573,0.73114,0.73486,92455.9296,False
0.93781,0.94507,0.93727,0.94336,162087.9897,0.93819,0.94586,0.93767,0.94374,163361.3194,False
0.75815,0.7603,0.75589,0.75796,120695.2091,0.7587,0.76047,0.75606,0.7592,124667.3088,True
0.83342,0.83584,0.83073,0.83506,60245.1898,0.83383,0.83659,0.83087,0.83654,64181.8311,True
0.76805,0.77245,0.76784,0.77085,110479.8996,0.76876,0.77264,0.76805,0.7714,118393.1909,True
0.70575,0.72286,0.70435,0.72171,80528.0895,0.7064,0.72303,0.70463,0.72251,82805.3303,True
0.75947,0.7641,0.75881,0.76135,111608.6103,0.76,0.7643,0.7592,0.76359,118755.3403,True
0.78955,0.79124,0.78565,0.78725,88979.7499,0.79002,0.79139,0.78583,0.78829,86611.6089,True
0.746,0.74722,0.74471,0.7463,57755.0702,0.7469,0.74738,0.74489,0.74675,59231.9902,True
0.71849,0.72851,0.71534,0.72384,100611.2899,0.71892,0.72898,0.7158,0.72443,111284.3006,False
0.71177,0.71496,0.70457,0.70671,134446.1997,0.71302,0.71513,0.70482,0.70727,134427.2204,False
0.74807,0.74878,0.7447,0.7456,85560.5604,0.74917,0.74965,0.74541,0.7468,85116.1898,True
0.80105,0.80226,0.79522,0.7966,58336.4602,0.80122,0.80237,0.79538,0.79749,81578.9999,True
0.73695,0.74269,0.73355,0.74075,94447.4704,0.7375,0.74295,0.73381,0.74155,113151.2208,True
0.74085,0.74845,0.73984,0.74715,97011.5003,0.74145,0.74865,0.74005,0.74823,95696.7994,True
0.7311,0.73644,0.71298,0.71414,130094.3106,0.7321,0.73732,0.71323,0.7146,149986.5795,False
0.70168,0.70403,0.6917,0.69423,163196.1196,0.70367,0.70468,0.6919,0.69506,164872.4199,False
0.7162,0.7191,0.71379,0.7162,98772.2195,0.7172,0.71951,0.714,0.7175,116054.06,False
0.75755,0.7655,0.75704,0.76015,103169.7699,0.7584,0.7672,0.7574,0.76142,104293.35,False
0.76352,0.7672,0.7627,0.76553,111967.8903,0.76391,0.76739,0.76292,0.76645,112164.6989,False
0.80271,0.80377,0.79832,0.79972,58965.3904,0.80364,0.80398,0.79852,0.80002,65317.6203,False
0.70499,0.70687,0.69609,0.70169,99279.3203,0.70552,0.70709,0.69627,0.70292,99577.2697,True
0.75575,0.75634,0.74536,0.7473,129486.27,0.7569,0.75728,0.74557,0.74785,129555.1691,False
0.77871,0.77954,0.7688,0.76956,147836.4588,0.7793,0.78047,0.76897,0.77055,156399.1003,False
0.99982,1.0006,0.99497,0.99632,55850.1344,1.00006,1.00132,0.99525,0.99658,56037.2699,False
0.97702,0.98028,0.97384,0.97656,114560.1489,0.97788,0.98043,0.97419,0.97739,115845.881,False
0.71755,0.71914,0.71198,0.7141,85641.8108,0.7188,0.7195,0.7122,0.7148,85846.1003,False
0.76995,0.77039,0.76299,0.76525,103620.0111,0.77035,0.77121,0.76315,0.76645,103976.8205,False
0.83924,0.83945,0.83195,0.8348,79738.4301,0.8395,0.83971,0.83216,0.83505,84184.6205,False
0.73417,0.73744,0.72753,0.73613,117061.9098,0.73513,0.73761,0.72771,0.73713,118114.87,True
0.80214,0.80712,0.80057,0.80551,68910.4294,0.80243,0.80725,0.80096,0.80679,89527.5503,True
0.84037,0.84625,0.84037,0.84524,56568.36,0.84129,0.84643,0.84108,0.8454,67865.1301,True
0.75888,0.76772,0.7574,0.76441,143523.3796,0.75975,0.76792,0.75765,0.76536,146904.8888,False
0.73208,0.73525,0.72899,0.73145,161877.0298,0.73336,0.73545,0.7292,0.73273,178593.1708,False
0.71183,0.71571,0.70994,0.71543,96741.3999,0.7124,0.71631,0.71009,0.71625,96998.2698,True
0.86256,0.87329,0.86156,0.86871,145427.5706,0.86304,0.87403,0.86192,0.86909,145329.3402,False
0.74653,0.74952,0.74477,0.7462,101096.3103,0.7477,0.74972,0.74497,0.74749,99077.5197,True
0.97424,0.97716,0.97122,0.97173,127420.1438,0.9745,0.9775,0.97159,0.97271,125712.4259,False
0.76445,0.7676,0.76391,0.76669,109308.8886,0.76495,0.76776,0.76477,0.76746,114730.0693,True
0.86891,0.87558,0.86318,0.86585,107068.3988,0.86924,0.87579,0.86339,0.86602,104805.7198,False
0.73945,0.73945,0.73319,0.73345,167132.2489,0.74044,0.74055,0.73339,0.734,165022.1289,True
0.94316,0.9444,0.93679,0.93899,121467.08,0.94423,0.94459,0.93703,0.93966,123690.1707,True
0.94958,0.95476,0.94859,0.95087,171356.1811,0.95048,0.95492,0.94875,0.95133,165106.1169,False
0.73148,0.7327,0.72509,0.72855,108205.8697,0.73183,0.73294,0.7253,0.7294,114351.1116,True
0.74215,0.74427,0.73995,0.74152,89818.1505,0.7428,0.74449,0.74014,0.74236,94315.0989,True
0.96627,0.97042,0.96507,0.96902,102105.3696,0.9669,0.97063,0.96537,0.96933,101975.8886,True
0.71515,0.72915,0.71,0.71629,117499.6906,0.7158,0.72946,0.71011,0.71707,120467.9004,False
0.83952,0.84686,0.8386,0.84349,138765.9212,0.84005,0.84709,0.8389,0.84369,150901.9396,False
0.69558,0.69881,0.69366,0.69376,124634.3205,0.69678,0.69901,0.694,0.695,129874.5601,False
0.76099,0.7613,0.75685,0.75769,95416.4206,0.76151,0.76165,0.75706,0.75816,98382.3503,False
0.84459,0.84651,0.84145,0.84341,96580.5399,0.84491,0.84688,0.84165,0.84426,102730.3597,False
0.72847,0.73047,0.72682,0.73024,83475.2401,0.7293,0.73126,0.727,0.73126,83795.9393,True
0.77055,0.77177,0.76703,0.76738,141805.739,0.77165,0.77201,0.7673,0.76858,148409.8007,False
0.79676,0.80296,0.79658,0.80194,43552.4601,0.80007,0.80329,0.79841,0.8027,43457.7199,True
0.73656,0.73708,0.73094,0.73094,95985.8702,0.73703,0.73762,0.73121,0.73186,97428.0906,True
0.76223,0.76299,0.75804,0.75918,134241.6797,0.76297,0.76316,0.75822,0.76037,134671.4596,False
0.75435,0.7608,0.75321,0.75859,141825.089,0.75495,0.76101,0.75395,0.75912,151313.9288,True
0.7484,0.74889,0.7452,0.74579,118266.9997,0.7492,0.7493,0.74537,0.74671,113227.4783,False
0.69247,0.69686,0.68649,0.69095,83708.1495,0.69332,0.69708,0.68665,0.69182,91355.2192,False
0.82152,0.82755,0.81979,0.8234,100083.4595,0.82196,0.82775,0.82005,0.82405,100789.4396,False
0.71665,0.72611,0.7166,0.7247,127940.131,0.7179,0.72635,0.71748,0.7257,140218.2401,True
0.95557,0.95813,0.9541,0.95662,111520.9143,0.95581,0.95848,0.95431,0.95688,109127.5966,False
0.70882,0.71077,0.70014,0.7069,105272.2894,0.70986,0.71139,0.70036,0.7077,105823.3185,False
0.72215,0.72405,0.71837,0.71877,67521.19,0.72309,0.72434,0.71856,0.71988,67868.8309,True
0.70565,0.70715,0.70261,0.7057,64840.8697,0.70755,0.70793,0.7029,0.70645,87780.3501,True
1.02871,1.03115,1.02485,1.02536,158920.31,1.02903,1.03134,1.02519,1.02582,137257.8698,False
0.83926,0.84055,0.83709,0.83855,68557.6494,0.83955,0.84075,0.83724,0.8388,74581.4398,True
0.75665,0.75705,0.74726,0.74788,118456.1494,0.75745,0.7575,0.74749,0.74905,123290.0602,False
0.98151,0.98407,0.97778,0.98092,99512.1197,0.98212,0.98429,0.97812,0.98112,99625.4599,True
0.69149,0.69687,0.68975,0.68977,81895.3005,0.69472,0.69709,0.69185,0.69409,159849.0285,False
0.73774,0.73965,0.73202,0.7336,77457.6501,0.73865,0.7399,0.7322,0.73487,81088.3209,False
0.71769,0.72405,0.71619,0.72213,88976.3495,0.71855,0.72424,0.71704,0.72304,86606.2696,False
1.02246,1.02827,1.02139,1.02713,132489.1302,1.02289,1.02848,1.02165,1.02733,128004.5601,True
0.99837,0.9998,0.99279,0.99547,146601.9392,0.99918,1.00015,0.99302,0.99584,143694.2297,True
0.98866,0.99131,0.98689,0.9885,41222.4101,0.989,0.99169,0.98745,0.98976,41014.79,False
0.81394,0.81897,0.81251,0.81746,84306.0205,0.81424,0.81912,0.81269,0.81776,85020.6603,False
0.7455,0.74565,0.73575,0.73919,101755.0703,0.74615,0.74616,0.73595,0.74001,104806.4196,False
