Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,label
82.04,82.1,81.998,82.067,3640.29,82.049,82.109,82.007,82.074,4456.3501,False
94.782,94.932,94.78,94.875,7307.98,94.793,94.944,94.791,94.888,7004.29,True
85.207,85.32,85.199,85.284,4147.9102,85.217,85.329,85.209,85.293,4496.7202,True
88.845,88.892,88.705,88.832,6211.6699,88.855,88.902,88.712,88.842,6211.1201,True
95.137,95.238,95.081,95.124,6151.6802,95.151,95.252,95.095,95.137,6036.6201,False
85.157,85.316,84.952,85.099,6929.96,85.18,85.348,84.981,85.118,6834.52,False
77.6,77.694,77.577,77.677,15590.4502,77.61,77.699,77.588,77.687,15287.8203,True
100.689,100.76,100.563,100.582,6763.9902,100.704,100.775,100.577,100.597,6537.4502,False
83.258,83.583,83.222,83.349,6956.5601,83.268,83.595,83.231,83.359,7885.3901,False
82.782,82.806,82.678,82.753,11460.7695,82.796,82.822,82.692,82.774,10351.0098,True
93.013,93.162,92.962,93.118,10617.9697,93.024,93.175,92.974,93.133,10336.0303,True
78.953,79.031,78.923,79.018,1895.16,78.984,79.066,78.96,79.04,1909.22,False
77.278,77.325,77.116,77.142,30685.9102,77.297,77.332,77.124,77.151,29624.2109,False
89.469,89.54,89.461,89.472,4172.21,89.474,89.55,89.47,89.479,4250.3701,False
92.934,92.968,92.868,92.94,5331.9399,92.946,92.978,92.876,92.951,5191.6099,False
95.372,95.447,95.333,95.396,5432.6099,95.392,95.465,95.349,95.415,5366.0601,True
90.281,90.517,90.268,90.404,5741.5298,90.295,90.526,90.281,90.415,5007.71,False
96.294,96.362,96.2,96.232,4944.6299,96.307,96.37,96.209,96.243,5839.2402,False
104.027,104.027,103.946,103.974,3490.4299,104.043,104.043,103.96,103.99,2917.54,False
84.522,84.54,84.484,84.513,2308.9099,84.533,84.548,84.494,84.525,2289.6699,True
85.925,86.042,85.835,86.038,4336.1802,85.938,86.053,85.846,86.048,4552.0898,True
99.999,100.119,99.972,100.096,5485.0698,100.012,100.134,99.989,100.111,5708.6201,True
88.755,88.82,88.724,88.816,4478.9902,88.765,88.828,88.733,88.825,5028.6401,True
94.465,94.548,94.408,94.48,4847.8799,94.481,94.562,94.422,94.495,4633.9702,False
81.066,81.085,80.666,80.822,9405.9199,81.082,81.101,80.68,80.839,9586.8203,False
92.361,92.399,92.283,92.313,3868.46,92.371,92.409,92.292,92.323,3897.5601,False
83.472,83.481,83.413,83.466,2156.8799,83.491,83.498,83.427,83.479,2048.47,True
89.123,89.158,89.059,89.115,3859.6799,89.156,89.18,89.089,89.14,3706.8701,False
89.639,89.724,89.589,89.64,6145.3101,89.649,89.734,89.599,89.651,5340.3398,False
82.512,82.678,82.467,82.678,7315.73,82.522,82.693,82.479,82.693,8008.5098,True
84.865,84.881,84.766,84.793,4063.1201,84.875,84.886,84.776,84.803,3938.4299,False
96.01,96.198,96.005,96.126,8065.8301,96.023,96.205,96.017,96.14,7608.4502,True
98.235,98.374,98.183,98.331,1250.89,98.312,98.452,98.267,98.367,1163.24,False
95.915,95.999,95.825,95.844,2749.3601,95.928,96.009,95.84,95.856,4069.48,False
81.399,81.404,81.337,81.367,2661.21,81.414,81.418,81.353,81.385,2737.73,True
90.196,90.207,89.848,89.915,9493.71,90.217,90.228,89.862,89.931,9227.9297,False
85.502,85.507,85.302,85.346,3930.74,85.512,85.518,85.386,85.478,4163.54,False
80.587,80.629,80.493,80.56,5964.4502,80.601,80.643,80.501,80.58,5547.2402,False
89.528,89.561,89.38,89.466,5242.7798,89.591,89.649,89.449,89.513,5280.5098,False
96.146,96.174,96.035,96.038,3352.8999,96.155,96.183,96.045,96.049,3155.3999,False
93.389,93.415,93.348,93.407,735.46,93.418,93.437,93.379,93.423,757.45,True
89.533,89.533,89.31,89.429,5010.48,89.548,89.548,89.328,89.446,4991.3599,False
77.922,77.944,77.785,77.785,18259.4609,77.93,77.952,77.796,77.796,19457.4395,False
93.903,93.952,93.766,93.788,3943.3701,93.946,93.969,93.788,93.808,3600.1201,False
85.283,85.464,85.262,85.381,7662.79,85.296,85.474,85.271,85.388,8104.29,False
78.4,78.408,78.327,78.361,5461.6899,78.41,78.416,78.335,78.372,5763.3999,False
85.387,85.432,85.096,85.17,7654.7002,85.396,85.443,85.105,85.18,7380.96,False
79.452,79.492,79.368,79.436,3749.55,79.464,79.502,79.377,79.452,3751.72,False
83.328,83.415,83.272,83.329,4125.7798,83.343,83.429,83.286,83.343,3755.49,True
89.755,89.758,89.707,89.744,3112.27,89.813,89.818,89.756,89.766,2891.8,True
85.68,85.829,85.505,85.788,12770.9297,85.693,85.848,85.526,85.802,12853.9805,True
92.935,92.954,92.766,92.813,3134.74,92.947,92.961,92.777,92.826,3260.3201,False
85.638,85.649,85.44,85.448,8006.9302,85.642,85.657,85.448,85.459,9448.3203,False
93.47,93.498,93.375,93.429,6181.7598,93.487,93.511,93.391,93.442,6128.6001,False
104.482,104.546,104.478,104.501,2193.77,104.518,104.589,104.508,104.525,1915.7,True
95.342,95.403,95.234,95.272,5043.73,95.357,95.413,95.251,95.283,5148.4502,False
83.849,84.012,83.692,83.731,8621.6797,83.861,84.021,83.702,83.742,8746.96,False
97.933,97.953,97.769,97.873,3308.9199,97.943,97.962,97.774,97.883,3503.48,False
92.027,92.234,91.555,92.072,8693.0996,92.052,92.26,91.571,92.092,8965.2002,False
92.254,92.378,92.238,92.325,2408.4099,92.268,92.396,92.249,92.348,2632.26,True
88.977,88.993,88.973,88.992,1628.7,88.99,89.004,88.983,89.002,1417.55,True
92.426,92.631,92.352,92.577,7633.8901,92.437,92.638,92.357,92.59,8715.8398,True
84.062,84.133,84.004,84.104,4210.71,84.075,84.146,84.019,84.119,3958.73,True
93.753,93.834,93.681,93.686,4309.5298,93.762,93.847,93.693,93.7,4042.3401,False
96.762,97.223,96.632,97.125,5089.8901,96.813,97.278,96.693,97.154,5177.75,False
83.876,84.071,83.827,83.992,5391.6099,83.891,84.082,83.839,84.004,5514.54,True
79.243,79.587,79.242,79.508,8762.8896,79.256,79.603,79.256,79.523,8829.4199,True
86.472,86.553,86.424,86.515,5761.9102,86.484,86.563,86.435,86.526,6716.3999,True
92.189,92.428,92.143,92.337,6468.6499,92.201,92.433,92.156,92.349,6577.48,True
85.631,85.646,85.597,85.603,4037.55,85.639,85.656,85.606,85.612,4046.05,False
85.506,85.518,85.374,85.401,6862.8398,85.512,85.526,85.382,85.41,6845.3799,True
94.323,94.473,94.219,94.467,8091.9399,94.335,94.485,94.231,94.477,8061.73,True
86.987,87.032,86.927,86.927,1700.78,87.003,87.041,86.938,86.941,1928.9301,False
86.227,86.383,86.195,86.342,4009.0,86.258,86.41,86.247,86.372,3237.02,False
77.388,77.476,77.275,77.282,10230.0596,77.404,77.491,77.29,77.296,9843.3301,True
92.058,92.064,91.973,92.0,1755.66,92.071,92.077,91.987,92.017,1790.47,False
95.197,95.225,95.107,95.109,3747.3701,95.23,95.243,95.126,95.128,3828.73,True
83.691,83.745,83.284,83.318,12012.6504,83.7,83.751,83.291,83.328,12085.3496,False
92.641,92.674,92.586,92.636,2340.6499,92.653,92.688,92.6,92.65,3402.0701,True
81.789,81.856,81.687,81.744,6599.8198,81.801,81.867,81.694,81.757,6424.1401,True
93.148,93.149,93.053,93.101,3154.3999,93.158,93.158,93.065,93.11,2884.29,False
97.97,98.082,97.949,98.055,3419.5,97.982,98.093,97.959,98.068,3303.01,True
86.034,86.132,86.034,86.066,5306.3198,86.043,86.138,86.042,86.075,5673.6699,True
89.7,89.791,89.683,89.764,3778.55,89.705,89.799,89.691,89.77,3690.4299,True
78.373,78.388,78.274,78.277,2705.49,78.389,78.402,78.283,78.294,2584.6299,False
95.002,95.049,94.731,94.893,7896.54,95.017,95.061,94.771,94.933,7280.25,False
88.759,88.83,88.759,88.816,4704.04,88.77,88.839,88.77,88.828,4651.5,True
96.373,96.516,96.36,96.465,4516.71,96.392,96.532,96.375,96.483,6297.4702,False
79.376,79.453,79.357,79.441,3595.3101,79.391,79.466,79.369,79.455,3317.04,False
94.949,94.957,94.647,94.778,6858.3101,94.963,94.969,94.661,94.792,7192.8901,True
93.533,93.539,93.381,93.412,4167.3501,93.552,93.558,93.399,93.428,4231.7402,False
96.736,96.863,96.66,96.824,5083.6201,96.753,96.882,96.676,96.846,4906.4702,True
95.865,95.883,95.767,95.786,4608.8901,95.874,95.894,95.78,95.796,3948.7,True
85.36,85.467,85.33,85.451,6718.46,85.371,85.476,85.337,85.463,5604.0601,True
103.227,103.406,103.218,103.371,3620.9299,103.241,103.418,103.233,103.387,3190.5701,True
90.73,90.823,90.635,90.637,5093.77,90.743,90.839,90.65,90.651,4986.8999,False
84.984,85.078,84.968,85.012,4502.25,84.992,85.088,84.978,85.021,4705.1802,False
93.561,93.618,93.49,93.585,3860.71,93.574,93.628,93.499,93.597,4328.8901,True
81.969,82.019,81.925,82.009,8247.6396,81.985,82.034,81.94,82.023,7404.7598,True
97.424,97.438,97.392,97.413,2778.75,97.435,97.451,97.403,97.423,2999.5701,True
95.694,95.79,95.603,95.756,6044.4399,95.708,95.815,95.613,95.815,8440.0498,True
84.776,84.819,84.536,84.632,5749.0098,84.786,84.828,84.547,84.643,5667.8599,False
100.632,100.827,100.582,100.602,8350.7002,100.647,100.842,100.595,100.617,8453.9902,False
80.867,81.265,80.855,81.034,11106.7305,80.886,81.281,80.874,81.048,10284.8701,False
82.892,82.941,82.802,82.889,13248.5,82.901,82.951,82.812,82.897,12527.1504,False
81.524,81.528,81.388,81.465,8140.3599,81.533,81.538,81.397,81.471,7434.52,False
83.863,84.051,83.857,83.922,7007.77,83.87,84.058,83.862,83.929,7404.75,False
91.057,91.17,91.053,91.159,3370.6699,91.066,91.177,91.059,91.167,3106.27,True
80.391,80.439,80.267,80.279,3693.51,80.408,80.456,80.282,80.294,3731.4199,False
80.343,80.386,80.315,80.357,3898.9399,80.356,80.401,80.331,80.374,3936.4099,True
77.169,77.385,77.121,77.327,19473.5801,77.178,77.396,77.13,77.336,20575.8496,False
98.168,98.183,98.136,98.173,314.78,98.207,98.231,98.2,98.212,329.81,True
95.181,95.273,95.115,95.206,6136.0098,95.201,95.288,95.133,95.224,6077.4702,True
84.869,84.929,84.84,84.883,4762.0,84.879,84.938,84.852,84.895,4214.6401,True
75.431,75.567,75.412,75.54,5136.3398,75.446,75.577,75.43,75.556,4771.7798,False
87.364,87.447,87.341,87.405,7169.8999,87.378,87.457,87.35,87.413,7939.8799,False
96.862,96.952,96.848,96.87,5508.6401,96.875,96.967,96.858,96.883,5597.73,False
84.698,84.782,84.567,84.617,8097.1299,84.707,84.794,84.576,84.629,8301.5703,False
104.836,104.873,104.748,104.819,3510.46,104.872,104.914,104.783,104.856,3176.24,True
80.078,80.116,79.858,79.961,16168.3496,80.088,80.128,79.87,79.973,15677.1602,False
90.108,90.14,90.071,90.099,3609.1101,90.12,90.15,90.083,90.111,3401.8,False
87.898,87.935,87.704,87.803,7442.8599,87.905,87.944,87.711,87.812,6747.8799,True
84.484,84.61,84.462,84.584,5201.8398,84.494,84.62,84.473,84.594,4865.5698,False
95.812,95.819,95.672,95.688,5175.52,95.823,95.832,95.681,95.699,4439.1699,False
96.918,97.344,96.902,97.342,5216.4302,96.935,97.359,96.91,97.358,5306.6201,True
77.442,77.566,77.441,77.52,6528.8901,77.454,77.578,77.454,77.532,6298.1201,False
77.686,77.721,77.561,77.619,11340.4805,77.705,77.739,77.577,77.635,10920.8896,True
84.183,84.228,83.892,83.969,6890.8101,84.194,84.237,83.904,83.978,6907.1699,False
91.755,91.758,91.51,91.525,7931.7998,91.765,91.766,91.52,91.532,7978.5898,False
97.014,97.106,96.966,97.079,4480.7598,97.032,97.123,96.979,97.096,4425.9902,False
82.683,82.732,82.505,82.563,6946.3198,82.693,82.741,82.513,82.572,6959.6001,True
97.076,97.166,97.046,97.058,3939.48,97.082,97.179,97.057,97.068,4843.5698,False
84.911,85.103,84.892,85.091,8831.8398,84.919,85.111,84.899,85.1,8699.1904,True
78.039,78.04,77.863,77.864,18959.8203,78.052,78.052,77.876,77.877,16823.8906,False
82.427,82.442,82.171,82.393,11898.8799,82.443,82.455,82.187,82.407,12923.2598,True
76.903,77.042,76.748,76.79,11584.3203,76.912,77.056,76.759,76.8,11471.8604,False
91.241,91.493,91.096,91.456,11212.25,91.254,91.506,91.18,91.471,11638.9697,True
76.854,77.062,76.762,77.035,15011.5195,76.867,77.073,76.77,77.048,17458.0996,True
95.257,95.287,95.043,95.075,6263.5,95.273,95.302,95.06,95.089,6298.7202,False
91.368,91.393,91.267,91.371,6732.9702,91.377,91.398,91.274,91.378,6112.8799,True
102.947,102.947,102.947,102.947,0.0,103.101,103.101,103.101,103.101,0.0,False
87.331,87.331,87.331,87.331,0.0,87.356,87.356,87.356,87.356,0.0,False
85.251,85.429,85.198,85.248,7977.5898,85.261,85.437,85.207,85.258,8034.4502,False
79.348,79.555,79.258,79.535,6947.1699,79.363,79.574,79.274,79.555,7066.9902,True
78.432,78.638,78.372,78.588,24733.9609,78.449,78.651,78.381,78.602,23763.0,True
100.891,100.946,100.735,100.885,10871.2598,100.903,100.963,100.748,100.896,11425.7305,True
87.803,87.99,87.724,87.937,9490.6396,87.814,87.996,87.732,87.947,8915.25,True
91.394,91.467,91.357,91.454,5027.02,91.407,91.481,91.369,91.468,4891.02,True
84.026,84.061,83.662,83.909,12177.1396,84.047,84.077,83.675,83.935,12394.8203,False
86.805,86.959,86.738,86.959,5369.7598,86.825,86.984,86.76,86.984,5251.8198,True
79.514,79.537,79.251,79.37,12432.0498,79.533,79.56,79.267,79.386,12147.8799,False
97.77,97.854,97.723,97.773,3242.76,97.787,97.869,97.736,97.783,3797.8201,False
77.264,77.333,77.169,77.207,5786.4702,77.281,77.348,77.187,77.226,5949.5801,False
92.132,92.456,92.116,92.132,11090.0996,92.159,92.473,92.134,92.145,11150.2803,False
84.291,84.364,84.213,84.273,6749.29,84.304,84.372,84.225,84.283,6254.9902,False
89.461,89.51,89.458,89.476,2943.46,89.472,89.519,89.466,89.483,2705.05,False
79.292,79.415,79.292,79.404,3728.3899,79.309,79.43,79.309,79.421,3565.4099,True
85.167,85.178,85.058,85.099,4627.21,85.177,85.187,85.068,85.112,4543.1001,True
82.84,82.847,82.669,82.704,5428.3101,82.851,82.856,82.68,82.711,5422.5698,False
95.442,95.457,95.277,95.389,8891.21,95.454,95.468,95.285,95.401,9188.1396,False
95.869,95.888,95.761,95.785,2400.6899,95.881,95.901,95.777,95.8,2998.6299,False
88.964,89.137,88.933,89.095,2960.6699,88.99,89.174,88.985,89.131,2715.1899,True
100.218,100.229,100.033,100.063,7827.02,100.228,100.242,100.044,100.073,7994.2402,False
84.22,84.33,84.133,84.283,7013.6802,84.224,84.337,84.143,84.288,6740.96,False
91.596,91.643,91.398,91.457,5518.8198,91.613,91.657,91.413,91.471,5352.4199,False
92.993,93.134,92.993,93.102,507.21,93.057,93.189,93.054,93.162,524.24,False
82.294,82.458,82.275,82.325,5449.2202,82.305,82.469,82.286,82.334,5179.9902,False
82.341,82.437,82.329,82.39,5768.9399,82.35,82.449,82.339,82.398,5116.02,True
93.658,93.665,93.568,93.632,2826.1599,93.672,93.685,93.583,93.669,3766.6599,True
94.951,94.952,94.856,94.904,2522.1101,94.961,94.963,94.867,94.913,2498.71,False
76.45,76.498,76.293,76.302,40478.5313,76.462,76.508,76.303,76.307,41971.5313,False
103.842,103.887,103.768,103.807,3565.7,103.858,103.9,103.784,103.823,3556.49,False
90.916,91.096,90.886,91.074,5446.8599,90.926,91.104,90.897,91.083,5412.0498,True
85.966,86.002,85.934,85.961,3191.1101,86.022,86.055,85.945,85.982,3235.97,False
90.308,90.548,90.251,90.475,10376.25,90.317,90.563,90.265,90.487,10552.2803,True
96.585,96.598,96.522,96.547,5169.4302,96.601,96.614,96.535,96.561,3723.6699,False
94.926,95.0,94.876,94.998,2866.51,94.941,95.012,94.89,95.012,4075.03,True
96.189,96.208,96.122,96.127,2315.25,96.2,96.219,96.13,96.133,2599.8201,False
96.308,96.317,96.259,96.284,2397.6699,96.319,96.331,96.273,96.295,2472.1299,False
84.99,85.138,84.927,85.041,7822.79,85.001,85.149,84.936,85.051,7638.2798,True
79.293,79.293,79.185,79.198,3944.8301,79.311,79.311,79.2,79.213,4071.45,False
77.071,77.075,77.002,77.037,2836.2,77.089,77.096,77.021,77.056,2773.6001,True
100.387,100.59,100.319,100.411,15177.7402,100.398,100.652,100.332,100.425,15450.7002,False
87.275,87.349,87.129,87.33,11225.7695,87.28,87.363,87.14,87.335,11000.8096,True
94.813,94.964,94.763,94.863,6817.9302,94.825,94.981,94.778,94.879,6244.2598,True
95.959,95.97,95.942,95.943,482.69,95.97,95.979,95.95,95.951,487.12,True
84.405,84.518,84.342,84.404,6815.1299,84.412,84.525,84.35,84.415,6354.75,False
79.734,80.105,79.682,79.784,10945.4404,79.745,80.119,79.697,79.796,11123.2305,True
94.267,94.342,94.247,94.307,6311.5801,94.28,94.349,94.256,94.315,6268.71,True
104.315,104.335,103.868,104.026,9179.2197,104.326,104.349,103.881,104.04,9411.6299,False
96.176,96.22,96.096,96.127,1682.75,96.228,96.254,96.134,96.149,1806.71,False
83.084,83.181,83.055,83.144,5259.3301,83.095,83.193,83.066,83.151,5666.75,True
94.827,94.969,94.813,94.875,14365.9697,94.843,94.986,94.827,94.891,14313.0801,False
93.747,94.007,93.045,93.805,18483.4199,93.768,94.034,93.071,93.827,19166.0098,True
95.824,95.861,95.779,95.823,7054.3901,95.835,95.872,95.789,95.835,6788.2402,True
89.724,89.76,89.7,89.71,2741.3899,89.733,89.769,89.709,89.721,2622.3101,False
89.48,89.491,89.388,89.458,5730.46,89.493,89.501,89.397,89.466,6891.9102,True
84.153,84.208,84.073,84.084,6776.6099,84.163,84.218,84.083,84.095,6676.3701,True
77.505,77.541,77.429,77.525,3431.6201,77.515,77.555,77.441,77.535,4138.5801,True
79.28,79.302,79.2,79.289,4893.8901,79.293,79.316,79.216,79.303,5007.52,True
86.039,86.069,85.902,85.915,5651.27,86.047,86.076,85.909,85.921,5789.9702,False
85.186,85.195,85.151,85.194,2173.73,85.198,85.208,85.163,85.208,1962.84,True
92.303,92.93,92.254,92.667,7925.6099,92.317,92.942,92.268,92.681,8278.0498,False
89.192,89.291,89.164,89.276,5081.5698,89.209,89.31,89.181,89.292,4875.1602,True
95.397,95.582,95.356,95.521,7893.75,95.409,95.588,95.386,95.532,7522.5898,False
94.292,94.313,94.222,94.238,2461.21,94.3,94.318,94.233,94.25,2783.6899,False
81.128,81.153,80.986,81.085,7298.1499,81.14,81.165,80.998,81.098,6376.7202,True
86.094,86.097,86.005,86.034,5259.3999,86.105,86.105,86.011,86.044,5001.8198,True
94.934,95.065,94.878,95.065,5902.9702,94.944,95.081,94.887,95.08,5754.0898,True
81.212,81.387,81.157,81.3,8249.6602,81.221,81.397,81.167,81.315,7893.7402,False
84.82,84.985,84.789,84.965,7570.8501,84.827,84.994,84.796,84.973,7501.5,True
81.742,81.877,81.728,81.766,2400.55,81.761,81.89,81.745,81.777,2282.4299,False
99.018,99.14,98.983,99.112,6413.46,99.032,99.154,98.996,99.124,6190.1602,True
93.453,93.561,93.399,93.484,5170.8799,93.472,93.581,93.418,93.502,5163.8901,False
78.554,78.727,78.524,78.712,29769.1504,78.565,78.737,78.534,78.72,32935.9102,True
84.865,84.873,84.834,84.857,1328.8199,84.878,84.883,84.846,84.866,1407.22,True
99.707,99.801,99.703,99.769,2750.0801,99.719,99.817,99.717,99.783,2609.23,True
99.579,99.877,99.579,99.845,6388.2202,99.593,99.889,99.593,99.856,6459.5498,True
86.98,87.065,86.909,86.942,5873.8198,86.992,87.074,86.917,86.95,5633.8398,False
84.417,84.481,84.342,84.434,5124.8398,84.424,84.491,84.352,84.44,4910.5898,True
95.003,95.045,94.961,95.013,1400.0,95.013,95.052,94.972,95.024,1593.64,True
90.608,90.673,90.561,90.565,7044.48,90.618,90.679,90.568,90.573,6996.3198,False
93.978,93.996,93.86,93.923,5105.4702,93.994,94.012,93.874,93.936,4705.79,False
92.102,92.138,92.055,92.099,3348.04,92.113,92.147,92.064,92.111,3582.9399,True
97.162,97.177,96.992,97.057,7976.2798,97.18,97.19,97.004,97.071,8387.2197,False
89.205,89.327,89.192,89.203,3497.0901,89.227,89.349,89.213,89.226,3554.9299,False
83.654,83.693,83.52,83.548,4377.23,83.667,83.706,83.53,83.561,4725.71,False
92.697,92.76,92.568,92.704,4505.54,92.717,92.778,92.588,92.722,4687.04,True
78.629,78.718,78.626,78.686,7850.23,78.645,78.734,78.641,78.702,7714.8398,False
82.281,82.359,82.263,82.346,7575.3101,82.292,82.37,82.271,82.357,6815.8599,True
81.666,81.722,81.418,81.557,10302.8604,81.679,81.734,81.429,81.568,9681.8496,True
90.638,90.72,90.581,90.663,7142.8101,90.656,90.737,90.599,90.68,6787.8198,True
79.117,79.14,79.068,79.109,3078.24,79.132,79.155,79.082,79.121,3118.28,False
77.996,78.047,77.988,78.043,1768.4,78.027,78.068,78.012,78.067,1609.76,False
82.067,82.089,82.0,82.022,4074.78,82.085,82.106,82.016,82.041,3835.6101,False
95.15,95.31,95.15,95.248,3201.71,95.213,95.331,95.186,95.271,3176.1799,False
98.679,98.762,98.673,98.729,3758.22,98.692,98.772,98.682,98.744,3640.9299,True
97.017,97.045,96.862,96.906,5595.3599,97.03,97.06,96.877,96.92,6071.1299,False
